Mon Aug 17 09:44:59 +0000 2020	1295295552800915456	1295295552800915456	NCDC reports 298 new COVID-19 case, total infection hits 49,068#Sobi1019fm #Sobi1019fmIlorin #COVIDNigeria https://t.co/0Lyk5ozH9L	False	<a href="https://www.hootsuite.com" rel="nofollow">Hootsuite Inc.</a>	None	None	None	None	None	None	None	None	None	881071149358206977	881071149358206977	Sobi 101.9FM	sobi101_9fm	Sobi Hill, Off Shao Rd, Ilorin	We are a one stop platform for entertainment, news, information & standard broadcast practice.   🎙☎️07033310406 🎙☎️09050904565	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Sun Aug 16 10:25:16 +0000 2020	1294943299317518342	1294943299317518342	#NCDC announces 325 new COVID-19 cases as total infections hit 48,770#Sobi1019fm #Sobi1019fmIlorin #COVIDNIGERIA https://t.co/BhG0m7eXZ5	False	<a href="https://www.hootsuite.com" rel="nofollow">Hootsuite Inc.</a>	None	None	None	None	None	None	None	None	None	881071149358206977	881071149358206977	Sobi 101.9FM	sobi101_9fm	Sobi Hill, Off Shao Rd, Ilorin	We are a one stop platform for entertainment, news, information & standard broadcast practice.   🎙☎️07033310406 🎙☎️09050904565	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Thu Aug 13 20:00:08 +0000 2020	1294000805977227265	1294000805977227265	Tell the best and the most effective!#nomalex #safetyfirst #facemask #bbnaija2020 #covid19 #covidnigeria https://t.co/J62QUhH9WN	False	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	None	None	None	None	None	{'id': '013e845e2be6b2c1', 'url': 'https://api.twitter.com/1.1/geo/id/013e845e2be6b2c1.json', 'place_type': 'city', 'name': 'Otta', 'full_name': 'Otta, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[3.145752, 6.648882], [3.145752, 6.739215], [3.268085, 6.739215], [3.268085, 6.648882]]]}, 'attributes': {}}	None	1283844478189604871	1283844478189604871	NomalexSafety	NomalexS	Lagos Nigeria	Nomalex Investments Limited (established 2013) is a leading Nigerian Supplier of PPE (Personal Protective Equipment), Fire Safety Equipment, MRO (Maintenance, R	013e845e2be6b2c1	https://api.twitter.com/1.1/geo/id/013e845e2be6b2c1.json	city	Otta	Otta, Nigeria	NG	Nigeria	NULL	Polygon	[[[3.145752, 6.648882], [3.145752, 6.739215], [3.268085, 6.739215], [3.268085, 6.648882]]]	NULL	NULL	NULL	NULL	en
Thu Aug 13 11:32:34 +0000 2020	1293873075998601216	1293873075998601216	COVID-19 cases hit 47,743 in Nigeria as #NCDC confirms fresh 453 cases#Sobi1019fm #Sobi1019fmIlorin #COVIDNigeria https://t.co/hs3HYF4D3j	False	<a href="https://www.hootsuite.com" rel="nofollow">Hootsuite Inc.</a>	None	None	None	None	None	None	None	None	None	881071149358206977	881071149358206977	Sobi 101.9FM	sobi101_9fm	Sobi Hill, Off Shao Rd, Ilorin	We are a one stop platform for entertainment, news, information & standard broadcast practice.   🎙☎️07033310406 🎙☎️09050904565	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Wed Aug 12 20:00:37 +0000 2020	1293638542648901634	1293638542648901634	Great to share thoughts with the ICMI  last week discussing impact of #COVID19 on business, solutions for recovery… https://t.co/QGCoOY3ggC	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	329601064	329601064	Dr Emmanuel Adukwu	EmmanuelAdukwu	Bristol, England	Co-Founder,Aspiring Professionals Hub @AspProfHub; Creator @AfricaWeekUK#Microbiologist 🧫🔬 Employability expert 📞    PT Poet 📝 & passionate about #equality	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Wed Aug 12 14:23:47 +0000 2020	1293553774401916931	1293553774401916931	Wearing a mask helps save livesWearing a mask when out and about in public spaces, especially in places where soci… https://t.co/lV9swPWpJ8	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	1004349591913943040	1004349591913943040	SAKINAH_NGO	sakinahNGO	Lagos, Nigeria	AN HUMANITARIAN AID ORGANIZATION PROVIDING MEDICAL ASSISTANCE TO THE NEEDY REGARDLESS RELIGION AFFILIATION OR ETHNIC BACKGROUND IN THE NIGERIA SOCIETYRC.102734	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Mon Aug 10 13:25:51 +0000 2020	1292814417202155521	1292814417202155521	Let's take all precautionary measures seriously. #TakeResponsibility #COVID19 #Coronavirus #COVIDNigeria@NCDCgov… https://t.co/XepdCRnFTc	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1292814409841217536	1292814409841217536	1004349591913943040	1004349591913943040	sakinahNGO	None	None	None	None	1004349591913943040	1004349591913943040	SAKINAH_NGO	sakinahNGO	Lagos, Nigeria	AN HUMANITARIAN AID ORGANIZATION PROVIDING MEDICAL ASSISTANCE TO THE NEEDY REGARDLESS RELIGION AFFILIATION OR ETHNIC BACKGROUND IN THE NIGERIA SOCIETYRC.102734	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Thu Aug 06 09:17:02 +0000 2020	1291302250434965505	1291302250434965505	#COVIDNigeria figures for last night.#COVID19 #coronavirus #CoronavirusPandemic #COVID__19 https://t.co/CYUDufGvcI	False	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	719934970354081792	719934970354081792	Naijaloveinfo	naijaloveinfo	Nigeria	Naijaloveinfo... Truly for everyone. Online News, Videos, Online Advert & Social Media; Phone: +2349012623404; Email: naijaloveinfo@gmail.com#Naijaloveinfo	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue Jul 28 05:45:51 +0000 2020	1287987615111798784	1287987615111798784	#COVIDNigeria reach over 41,000 total confirmed cases.#COVID19 #coronavirus #Corona #CoronaUpdate https://t.co/UCiRSU7ySa	False	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	719934970354081792	719934970354081792	Naijaloveinfo	naijaloveinfo	Nigeria	Naijaloveinfo... Truly for everyone. Online News, Videos, Online Advert & Social Media; Phone: +2349012623404; Email: naijaloveinfo@gmail.com#Naijaloveinfo	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Wed Jul 22 13:49:17 +0000 2020	1285934945773527040	1285934945773527040	@henry_ifechukwu Check this api https://t.co/KXEIW4zRcF it’s a JSON format	False	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	1285878800551731200	1285878800551731200	1260654910821015555	1260654910821015555	henry_ifechukwu	None	None	None	None	1031743740065587201	1031743740065587201	Bada sulaimon	Badasulaimon1	None	Allah is one //web developer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Fri Jul 17 08:25:03 +0000 2020	1284041409901797376	1284041409901797376	Introducing Sean Concepts new logo. We hope to fly higher and create a safe working environment for you all especia… https://t.co/WJetYfOVlz	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	3032752606	3032752606	Sean Concepts	sean_concepts	None	None	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue Jul 14 20:14:37 +0000 2020	1283132816960757763	1283132816960757763	Take care of yourselfBe happyStay safe#imperfect_marriage #whimsicaldatenight #StaySafeNigeria #covidnigeria… https://t.co/cd67iA29fq	True	<a href="http://instagram.com" rel="nofollow">Instagram</a>	None	None	None	None	None	None	None	None	None	979680375151775744	979680375151775744	Imperfect Marriage	ImperfectMarri1	Abuja, Nigeria	Strategic Marriage AdvisorI provide You the Tools and Strategies needed to build a marriage you will ENJOY.#imperfectmarriage#whimsicaldatenight	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Wed Jul 08 15:38:58 +0000 2020	1280889119405674497	1280889119405674497	@Leinad_roii @mrrebelxo Are schools open in Nigeria? #CovidNigeria	False	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1280852670694162432	1280852670694162432	904029050238357504	904029050238357504	Leinad_roii	None	None	None	None	756973836	756973836	Norma Dunjwa 🎓💡	norma_efi	Cape Town	Accounting Graduate. Gym Addict.Social Commentator 🎤🎤.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	nl
Sun Jun 28 14:33:04 +0000 2020	1277248655888613376	1277248655888613376	#covid19 #covidnigeria @ Benin City, Edo State, Nigeria, West Africa https://t.co/MXTSd8WIW0	False	<a href="http://instagram.com" rel="nofollow">Instagram</a>	None	None	None	None	None	{'type': 'Point', 'coordinates': [6.360131, 5.610387]}	{'type': 'Point', 'coordinates': [5.610387, 6.360131]}	{'id': '005dbe7e6949db42', 'url': 'https://api.twitter.com/1.1/geo/id/005dbe7e6949db42.json', 'place_type': 'city', 'name': 'Benin-City', 'full_name': 'Benin-City, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[5.553295, 6.244509], [5.553295, 6.4254], [5.729281, 6.4254], [5.729281, 6.244509]]]}, 'attributes': {}}	None	144833620	144833620	Osas Uzams	Winthrop_227	6.590529,3.350093	Uzams	005dbe7e6949db42	https://api.twitter.com/1.1/geo/id/005dbe7e6949db42.json	city	Benin-City	Benin-City, Nigeria	NG	Nigeria	NULL	Polygon	[[[5.553295, 6.244509], [5.553295, 6.4254], [5.729281, 6.4254], [5.729281, 6.244509]]]	Point	[6.360131, 5.610387]	NULL	[5.610387, 6.360131]	en
Fri Jun 26 05:44:31 +0000 2020	1276390867012468736	1276390867012468736	Covid- 19 is a leveller! No treatment abroad for sick politicians. You get cure in that sophisticated hospital you… https://t.co/FLaIudOvhm	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	548685666	548685666	Wale Ibraheem	Waleibraheem1	Edmonton,  AB	Father, Accountant, Chelsea FC fan, Wannabe golfer.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Wed Jun 24 16:21:18 +0000 2020	1275826343096143878	1275826343096143878	गरीबों की मदद करना नेक काम है भगवान से प्रार्थना करने के बराबर है!Please support and donate#covidkindness… https://t.co/Noi4Jrw9X7	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	1231432262446612480	1231432262446612480	Akshay Makwana	AkshayMakwana97	None	जन सेवा ही मेरा लक्ष्य है, राजनीति तो मात्र एक माध्यम है जनता के सपनो को साकार करने का।जय भारत।NSUI GUJARAThttps://instagram.com/golden_makwana?igshid=1jq7l9	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	hi
Sun Jun 21 19:36:46 +0000 2020	1274788368413536257	1274788368413536257	@PremiumTimesng @Itz_SmartAngel In the larger scheme of things such as #covidnigeria and political cross carpeting… https://t.co/4VdZbnBL9z	True	<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>	1273870868410703872	1273870868410703872	373978904	373978904	PremiumTimesng	None	None	None	None	2856819971	2856819971	Kay Soyemi (Esq.)	KaySoyemiEsq	London, UK	Entrepreneur, Agropreneur, Cleaner, Motivator, Business Owner, Facilities Manager & Social Commentator.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Mon Jun 15 18:24:42 +0000 2020	1272595904705380353	1272595904705380353	Stay safe... Stay at home!!! #MondayMotivation #COVID19 #covidnigeria https://t.co/SXiRZLAl3L	False	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	949748792332562432	949748792332562432	Cyril Afuwai, PhD 🇳🇬📚	cygeophysical	Naija	Research Geophysicist.Applying Geophysics for sustainable development. PhD Applied Geophysics (Ahmadu Bello University, 2015).Twas-Unesco Research Fellow.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Mon Jun 15 07:59:15 +0000 2020	1272438508817391616	1272438508817391616	@CovidNigeria If you have to use a submarine then you are no longer friend but an enemy.  And let me also add that… https://t.co/tx1sEUu4qP	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1272288338670686214	1272288338670686214	2200166087	2200166087	Tradenationfx	None	None	None	None	136622027	136622027	Abayomi Adekunle 🇨🇦	yommywindy	Barrie, Ontario	🪖 Veteran | Global Nomad |#BTC #OffaHeart #NnewiBlood #FulaniPaternalMatriarchy	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Sun Jun 14 14:53:11 +0000 2020	1272180287149993984	1272180287149993984	If you puppy too deh cry Tell am HUSH ...wait i Na HuSHPUPPI.#dontleaveme  #thinkaboutit  #lockdown #covidnigeria… https://t.co/2CLb217SeG	True	<a href="http://instagram.com" rel="nofollow">Instagram</a>	None	None	None	None	None	{'type': 'Point', 'coordinates': [6.45306, 3.39583]}	{'type': 'Point', 'coordinates': [3.39583, 6.45306]}	{'id': '00817d75276a95cf', 'url': 'https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', 'place_type': 'city', 'name': 'Lagos', 'full_name': 'Lagos, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]}, 'attributes': {}}	None	1918039321	1918039321	Joseph opara	Nwa_Dede	lagos  Nigeria	I.T guy to the core. Insurance is what you buy when you don't need it. Google Local Guider ready to tore +2347012593520+2349012875161   IG @joegates_chidi	00817d75276a95cf	https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json	city	Lagos	Lagos, Nigeria	NG	Nigeria	NULL	Polygon	[[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]	Point	[6.45306, 3.39583]	NULL	[3.39583, 6.45306]	en
Sun Jun 14 10:46:55 +0000 2020	1272118313129250816	1272118313129250816	In this brand new EP I touched on the Corona virus topic. Here's a snipet.Song Title: Covid419#LifeAfterLifetheEp… https://t.co/zuBeqG2quB	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	1078947799625019392	1078947799625019392	welovejsoul #endsarsnow	WeLoveJsoul	Lagos, Nigeria	Singer/Songwriter/	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Sat Jun 13 07:01:07 +0000 2020	1271699102594748417	1271699102594748417	@CovidNigeria @AmotekunSw @PDPVanguard @olanrewaju_sd @OfficialPDPNig Ọdẹ not odé	False	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1271539884378009608	1271539884378009608	2200166087	2200166087	Tradenationfx	None	None	None	None	157645305	157645305	Ola	jide_fatus	None	AngloFrancoYorubaphone.AccountantRTs aren't an endorsement.Follow me and I follow back.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	vi
Thu Jun 11 22:37:53 +0000 2020	1271210071268233218	1271210071268233218	@sifaaro @NigeriaGov @CovidNigeria Eshei	False	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1260209223494926337	1260209223494926337	1197198690726879232	1197198690726879232	BalogunLamba	None	None	None	None	1176257424782778368	1176257424782778368	SamueChika	ChikaMuoma	Abuja Nigeria	a cool and capitalist🔄 Business🧔 man.🐙coding👩‍💻	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	de
Thu Jun 11 12:23:43 +0000 2020	1271055512445075457	1271055512445075457	@CovidNigeria @Stvgod1 @chris_stuffers @re_esq @thesemilore POWER IS POWER!!!	False	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1270975888608374785	1270975888608374785	2200166087	2200166087	Tradenationfx	None	None	None	None	3435355457	3435355457	Sunkanmi da stoner 👽	olasun994	None	♐PRODUCTIVE STONER |MARIJUANA ACTIVIST| CANNABIS CONNOISSEUR	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Thu Jun 11 11:28:07 +0000 2020	1271041516870479872	1271041516870479872	@CovidNigeria 😂	False	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	1271041468686368771	1271041468686368771	2200166087	2200166087	Tradenationfx	None	None	None	None	1085446663144173569	1085446663144173569	NorthernBeauty 💋	AtuTukur	Kaduna	|@Atu2_Tk backup acct|MUSLIMAH|انا مخطوبة💍ارقد في سلام يا أبي 💔|KADUNA MAKEUP ARTIST💄💋|Don't take my tweets serious 😊|DM at your own risk ❌❌❌❌❌❌❌❌❌❌❌	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	und
Thu Jun 11 07:05:59 +0000 2020	1270975550379696128	1270975550379696128	@Stvgod1 @CovidNigeria @re_esq @thesemilore The accuracy	False	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	1270973341696958465	1270973341696958465	575726357	575726357	Stvgod1	None	None	None	None	3958319247	3958319247	Stuffers	chris_stuffers	Wonderland	The agribusiness | Playful | Design Enthusiast | Afraid of chickens	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Thu Jun 11 06:51:27 +0000 2020	1270971894150414336	1270971894150414336	@Stvgod1 @CovidNigeria @re_esq @thesemilore Wisdom is good but power is still power	False	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	1270970751009595394	1270970751009595394	575726357	575726357	Stvgod1	None	None	None	None	3958319247	3958319247	Stuffers	chris_stuffers	Wonderland	The agribusiness | Playful | Design Enthusiast | Afraid of chickens	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Thu Jun 11 01:46:34 +0000 2020	1270895166824554502	1270895166824554502	@CovidNigeria @chris_stuffers @thesemilore All hail the god account 😂😂😂😂	False	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1270855068322013184	1270855068322013184	2200166087	2200166087	Tradenationfx	None	None	None	None	1259430934299971585	1259430934299971585	ur dopplegeanger#endsars #endpolicebrutality	Agbaminojaikeo1	None	💰 money money money money and 🤔money😁	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Sun Jun 07 10:30:14 +0000 2020	1269577401345982465	1269577401345982465	More Design: on COVID-19 SAFETY TIPS.SEND A DM TO GET AN E-FLYER DESIGN LIKE THIS ONE.#corona #coro #stayhome… https://t.co/dJiGnN7wqU	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	1089853268505911296	1089853268505911296	DaBeloved	beloved_da	Lagos	¶ Graphic Designer¶ Brand Identity Designer¶ Social Media Manager¶ UI/UXFB: Beloved DesignIG: beloveddesignssM: nwaogojoshua1999@gmail.com#BelovedDesign	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Thu Jun 04 07:08:02 +0000 2020	1268439352977371143	1268439352977371143	Based on available data, Morocco has an Average Covid-19 recovery rate of 86.67%. It won't be a bad idea if Nigeria… https://t.co/M54z2sZ7ar	True	<a href="https://mobile.twitter.com" rel="nofollow">Mobile Web (M2)</a>	None	None	None	None	None	None	None	None	None	85838399	85838399	Abisoye Oladimeji	ladbee	Lagos, Nigeria	Interests - | Tech| IT Governance| Health & Fitness| Leadership | Sports| Entrepreneurship|  Good Governance | RTs aren't endorsements.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue Jun 02 13:39:22 +0000 2020	1267813058610524164	1267813058610524164	BudgIT/Civic Hive launches it’s #Account4Covid Virtual hackathon. For more information visit,… https://t.co/HE33rxZTlT	True	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	None	None	None	None	None	None	None	None	None	874994766982893568	874994766982893568	INNOVATE NIGERIA	innovatengr	Nigeria	We are Nigeria’s digital-first innovation hub supporting research and development. #InnovateNigeria | 📧 hi@innovatenigeria.ng 💡📌	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
