Thu Jul 30 13:09:27 +0000 2020	1288824024584400896	1288824024584400896	Still need Google face shield.N600 only ... MOQ is 1 pieceWhatsApp 07089000916 to order.Dr Anu Burna Lagos Air… https://t.co/4GemlqdMPk	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	{'id': '010e5b613d4e6d2f', 'url': 'https://api.twitter.com/1.1/geo/id/010e5b613d4e6d2f.json', 'place_type': 'city', 'name': 'Ijede', 'full_name': 'Ijede, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[3.581881, 6.563961], [3.581881, 6.59254], [3.605733, 6.59254], [3.605733, 6.563961]]]}, 'attributes': {}}	None	373947549	373947549	Dunasys Stores	Dunasysstores	Lagos	None	010e5b613d4e6d2f	https://api.twitter.com/1.1/geo/id/010e5b613d4e6d2f.json	city	Ijede	Ijede, Nigeria	NG	Nigeria	NULL	Polygon	[[[3.581881, 6.563961], [3.581881, 6.59254], [3.605733, 6.59254], [3.605733, 6.563961]]]	NULL	NULL	NULL	NULL	en
Thu Jul 30 12:02:09 +0000 2020	1288807089419227142	1288807089419227142	She killed it again, DAM 🔥🔥🥵🥵😍👑, link my bio and let stream the EP •••••#thursdaymorning #SaveTadeAlalade… https://t.co/W9JTzDxxYM	True	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	None	None	None	None	None	{'id': '01eddd9d0dbec2c8', 'url': 'https://api.twitter.com/1.1/geo/id/01eddd9d0dbec2c8.json', 'place_type': 'city', 'name': 'Ikeja', 'full_name': 'Ikeja, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[3.198942, 6.482676], [3.198942, 6.698546], [3.43719, 6.698546], [3.43719, 6.482676]]]}, 'attributes': {}}	None	1007668979710689280	1007668979710689280	Royal_Majesty 👑👑	kadesh_vibes	Lagos State	Obs™gang music worldwide Artist and songwriter for booking:- brightjoyce2001@gmail.com call:- 08166182592 management @brightsotonye	01eddd9d0dbec2c8	https://api.twitter.com/1.1/geo/id/01eddd9d0dbec2c8.json	city	Ikeja	Ikeja, Nigeria	NG	Nigeria	NULL	Polygon	[[[3.198942, 6.482676], [3.198942, 6.698546], [3.43719, 6.698546], [3.43719, 6.482676]]]	NULL	NULL	NULL	NULL	en
Thu Jul 30 11:48:02 +0000 2020	1288803536457871360	1288803536457871360	Twitter pls kindly patronize me. I sell what you eat. 🙏 kindly RT my potential customers might be on on TL Call/Wha… https://t.co/jJR6YE1AqK	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	{'id': '090a266775940001', 'url': 'https://api.twitter.com/1.1/geo/id/090a266775940001.json', 'place_type': 'poi', 'name': 'Ile-ife', 'full_name': 'Ile-ife', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[4.476664, 7.496027], [4.476664, 7.496027], [4.476664, 7.496027], [4.476664, 7.496027]]]}, 'attributes': {}}	None	4888328279	4888328279	@professor🕴	uncle_josh12	ile ife	mi be minding my business 😎	090a266775940001	https://api.twitter.com/1.1/geo/id/090a266775940001.json	poi	Ile-ife	Ile-ife	NG	Nigeria	NULL	Polygon	[[[4.476664, 7.496027], [4.476664, 7.496027], [4.476664, 7.496027], [4.476664, 7.496027]]]	NULL	NULL	NULL	NULL	en
Thu Jul 30 10:24:06 +0000 2020	1288782413729062913	1288782413729062913	CUSTOMER'S ORDERSlide in our DM and place your order.Also Like and follow our page for more❤#AbujaTailor… https://t.co/C1J02ZL0EH	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	{'id': '00e55e2b4c491c5f', 'url': 'https://api.twitter.com/1.1/geo/id/00e55e2b4c491c5f.json', 'place_type': 'city', 'name': 'Abuja', 'full_name': 'Abuja, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[7.304554, 8.961887], [7.304554, 9.185441], [7.543634, 9.185441], [7.543634, 8.961887]]]}, 'attributes': {}}	None	790518513957998594	790518513957998594	PALLERINA FASHION BRAND	PallerinaBrand	Abuja, Nigeria	IG: @Pallerina👗Online Fashion Store✂️Style Re-Creation🚨Ready-To-wear Available🛒DM to order ☎️09067139388💰Delivery fees apply.	00e55e2b4c491c5f	https://api.twitter.com/1.1/geo/id/00e55e2b4c491c5f.json	city	Abuja	Abuja, Nigeria	NG	Nigeria	NULL	Polygon	[[[7.304554, 8.961887], [7.304554, 9.185441], [7.543634, 9.185441], [7.543634, 8.961887]]]	NULL	NULL	NULL	NULL	en
Thu Jul 30 10:13:50 +0000 2020	1288779828439789570	1288779828439789570	https://t.co/07wtvnmFgKPlease click the link to subscribe to my YouTube channel #foodcrowdy #FriendshipDay… https://t.co/RMBt4BTSOl	True	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	None	None	None	None	None	{'id': '0065606f2ade5417', 'url': 'https://api.twitter.com/1.1/geo/id/0065606f2ade5417.json', 'place_type': 'city', 'name': 'Ughelli', 'full_name': 'Ughelli, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[5.976559, 5.470394], [5.976559, 5.515445], [6.037357, 5.515445], [6.037357, 5.470394]]]}, 'attributes': {}}	None	877763355884355585	877763355884355585	Evidusca	dusca_c0medy	Delta, Nigeria	Gunner❤️Comedian😂Computer scientist👨‍🔬	0065606f2ade5417	https://api.twitter.com/1.1/geo/id/0065606f2ade5417.json	city	Ughelli	Ughelli, Nigeria	NG	Nigeria	NULL	Polygon	[[[5.976559, 5.470394], [5.976559, 5.515445], [6.037357, 5.515445], [6.037357, 5.470394]]]	NULL	NULL	NULL	NULL	en
Tue Jul 28 22:24:49 +0000 2020	1288239012935802880	1288239012935802880	Where do we go when we are able to touch the road again. Lover boy like myself 😢 #bbnaija2020 #lockdownextension https://t.co/pAg6Y0vW0A	False	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	None	None	None	None	None	{'id': '01f06d712cfceb2f', 'url': 'https://api.twitter.com/1.1/geo/id/01f06d712cfceb2f.json', 'place_type': 'city', 'name': 'Addo', 'full_name': 'Addo, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[3.575005, 6.482568], [3.575005, 6.512794], [3.62434, 6.512794], [3.62434, 6.482568]]]}, 'attributes': {}}	None	2867297428	2867297428	colored pattern	BanjiArewa	Lagos	Good music only 🎵🎵🎶🎶🎶💯	01f06d712cfceb2f	https://api.twitter.com/1.1/geo/id/01f06d712cfceb2f.json	city	Addo	Addo, Nigeria	NG	Nigeria	NULL	Polygon	[[[3.575005, 6.482568], [3.575005, 6.512794], [3.62434, 6.512794], [3.62434, 6.482568]]]	NULL	NULL	NULL	NULL	en
Tue Jul 28 06:51:09 +0000 2020	1288004048394878976	1288004048394878976	Neatly used 2016 Mercedes-Benz C300 in Excellent condition..Kindly Follow👇🏽👇🏽👇🏽@spiffedautos &amp; Retweet Locatio… https://t.co/N3IPPBV4IL	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	{'id': '01c46739344ba9f6', 'url': 'https://api.twitter.com/1.1/geo/id/01c46739344ba9f6.json', 'place_type': 'admin', 'name': 'Federal Capital Territory', 'full_name': 'Federal Capital Territory, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[6.778614, 8.45044], [6.778614, 9.434527], [7.727478, 9.434527], [7.727478, 8.45044]]]}, 'attributes': {}}	None	1279962700639096832	1279962700639096832	Spiffedautos	spiffedautos	Federal Capital Territory, Nig	🚘Dealership. 🚘🚘 💯Luxury Automobiles and Toys 🚘, 💯Brand new, 💯Foreign used & 💯Locally used cars.IG - @spiffedautosWhatsApp - https://wa.link/80oomh	01c46739344ba9f6	https://api.twitter.com/1.1/geo/id/01c46739344ba9f6.json	admin	Federal Capital Territory	Federal Capital Territory, Nigeria	NG	Nigeria	NULL	Polygon	[[[6.778614, 8.45044], [6.778614, 9.434527], [7.727478, 9.434527], [7.727478, 8.45044]]]	NULL	NULL	NULL	NULL	en
Mon Jul 27 20:40:09 +0000 2020	1287850282140020736	1287850282140020736	Who r u voting for this week? Vote wisely. #laycon #ozo #Kidwaya #Trickytee #BBNajia #BBNaijia2020  #lockdownextension . Legggggoooo	False	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	{'id': '00e55e2b4c491c5f', 'url': 'https://api.twitter.com/1.1/geo/id/00e55e2b4c491c5f.json', 'place_type': 'city', 'name': 'Abuja', 'full_name': 'Abuja, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[7.304554, 8.961887], [7.304554, 9.185441], [7.543634, 9.185441], [7.543634, 8.961887]]]}, 'attributes': {}}	None	1060979437586599936	1060979437586599936	WIZ NOT KID	welltrainedguy	moneymissroad	Fun loving and playful but zero tolerance to rude guys..lover of good music around the globe. #facefearface #straightup #wizkidfc no 🧢 #terrifiers	00e55e2b4c491c5f	https://api.twitter.com/1.1/geo/id/00e55e2b4c491c5f.json	city	Abuja	Abuja, Nigeria	NG	Nigeria	NULL	Polygon	[[[7.304554, 8.961887], [7.304554, 9.185441], [7.543634, 9.185441], [7.543634, 8.961887]]]	NULL	NULL	NULL	NULL	en
Thu Jul 23 00:15:55 +0000 2020	1286092643924090880	1286092643924090880	Check it out Corona virus FreestyleFull video link in bio#corona #virus #coronavirus #updates #bbnajia2020… https://t.co/BXVzNJJAZx	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	{'id': '006c6743642cb09c', 'url': 'https://api.twitter.com/1.1/geo/id/006c6743642cb09c.json', 'place_type': 'city', 'name': 'Kaduna', 'full_name': 'Kaduna, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[7.356623, 10.425262], [7.356623, 10.597228], [7.488022, 10.597228], [7.488022, 10.425262]]]}, 'attributes': {}}	None	1104166398069297152	1104166398069297152	Or!on on Earth	FashinaOrion	Nigeria	Lost in M!nd....Emot!ons...God F!rst	006c6743642cb09c	https://api.twitter.com/1.1/geo/id/006c6743642cb09c.json	city	Kaduna	Kaduna, Nigeria	NG	Nigeria	NULL	Polygon	[[[7.356623, 10.425262], [7.356623, 10.597228], [7.488022, 10.597228], [7.488022, 10.425262]]]	NULL	NULL	NULL	NULL	en
Fri Jul 17 14:44:01 +0000 2020	1284136783236804613	1284136783236804613	Mamma na mama take it or leave it 🤣🥰🥰Pls guys like share and comment  I love ❤️ you all #lockdownextension… https://t.co/xGM16ogb6P	True	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	None	None	None	None	None	{'id': '01f06d712cfceb2f', 'url': 'https://api.twitter.com/1.1/geo/id/01f06d712cfceb2f.json', 'place_type': 'city', 'name': 'Addo', 'full_name': 'Addo, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[3.575005, 6.482568], [3.575005, 6.512794], [3.62434, 6.512794], [3.62434, 6.482568]]]}, 'attributes': {}}	None	1243283442671988737	1243283442671988737	Dickson ruth	Dicksonruth3	Lagos, Nigeria	content creator , comedian	01f06d712cfceb2f	https://api.twitter.com/1.1/geo/id/01f06d712cfceb2f.json	city	Addo	Addo, Nigeria	NG	Nigeria	NULL	Polygon	[[[3.575005, 6.482568], [3.575005, 6.512794], [3.62434, 6.512794], [3.62434, 6.482568]]]	NULL	NULL	NULL	NULL	en
Fri Jul 10 19:03:03 +0000 2020	1281665254536118273	1281665254536118273	I remember leaving my hair to protest the effect of the #lockdownextension. It is a simple way to say I am not plea… https://t.co/9lBlyADdHp	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	{'id': '00471158780c8d90', 'url': 'https://api.twitter.com/1.1/geo/id/00471158780c8d90.json', 'place_type': 'city', 'name': 'Shagamu', 'full_name': 'Shagamu, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[3.614851, 6.809242], [3.614851, 6.8751], [3.668824, 6.8751], [3.668824, 6.809242]]]}, 'attributes': {}}	None	1228978213608738817	1228978213608738817	Ikechukwu John Uformadu	UformaduJohn	Ogun, Nigeria	Revolutionary || Advocate || Literature lover || Humanist || Justice Seeker. ALUTA 👊	00471158780c8d90	https://api.twitter.com/1.1/geo/id/00471158780c8d90.json	city	Shagamu	Shagamu, Nigeria	NG	Nigeria	NULL	Polygon	[[[3.614851, 6.809242], [3.614851, 6.8751], [3.668824, 6.8751], [3.668824, 6.809242]]]	NULL	NULL	NULL	NULL	en
Thu Jul 09 21:59:45 +0000 2020	1281347332961861634	1281347332961861634	@UnclePamilerin Offer extended buy any Apple Macbook laptop and win yourself a free pack of indomitable noodle 😱🔥🔥… https://t.co/IHpSMHTf9q	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1281343870945681410	1281343870945681410	1181897121068437505	1181897121068437505	UnclePamilerin	None	None	{'id': '00817d75276a95cf', 'url': 'https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', 'place_type': 'city', 'name': 'Lagos', 'full_name': 'Lagos, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]}, 'attributes': {}}	None	1007411386723524609	1007411386723524609	FunziTech Solutions	Oluwafunzi	Lagos, Nigeria	Your one stop shop retailer that provides you the lowest price tags on all gadget ranging from Apple&Samsung devices, cameras, laptops, drones etc...	00817d75276a95cf	https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json	city	Lagos	Lagos, Nigeria	NG	Nigeria	NULL	Polygon	[[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]	NULL	NULL	NULL	NULL	en
Wed Jul 08 11:48:33 +0000 2020	1280831131437469704	1280831131437469704	Oldboy Ceehigh freestyle... just having fun..#lockdownextension #TobikkosSingTogether https://t.co/qnjc0sCBGN	False	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	{'id': '01c46739344ba9f6', 'url': 'https://api.twitter.com/1.1/geo/id/01c46739344ba9f6.json', 'place_type': 'admin', 'name': 'Federal Capital Territory', 'full_name': 'Federal Capital Territory, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[6.778614, 8.45044], [6.778614, 9.434527], [7.727478, 9.434527], [7.727478, 8.45044]]]}, 'attributes': {}}	None	3145122011	3145122011	MyTruth #EndSarsNow	Cee_high_	Lagos, Nigeria	Advertisement expert || Graphics designer || Music Artist	01c46739344ba9f6	https://api.twitter.com/1.1/geo/id/01c46739344ba9f6.json	admin	Federal Capital Territory	Federal Capital Territory, Nigeria	NG	Nigeria	NULL	Polygon	[[[6.778614, 8.45044], [6.778614, 9.434527], [7.727478, 9.434527], [7.727478, 8.45044]]]	NULL	NULL	NULL	NULL	en
Wed Jul 08 10:50:17 +0000 2020	1280816470977646592	1280816470977646592	Fresh out waterproof speaker " FLIP 5 " DM NOW  😱🔥🔥 #wednesdaymorning #WednesdayMotivation #WednesdayThoughts… https://t.co/RYlfKi6Ibw	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	{'id': '07d9e87e47c88000', 'url': 'https://api.twitter.com/1.1/geo/id/07d9e87e47c88000.json', 'place_type': 'poi', 'name': 'Adebowale House', 'full_name': 'Adebowale House', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[3.367216, 6.541851], [3.367216, 6.541851], [3.367216, 6.541851], [3.367216, 6.541851]]]}, 'attributes': {}}	None	1007411386723524609	1007411386723524609	FunziTech Solutions	Oluwafunzi	Lagos, Nigeria	Your one stop shop retailer that provides you the lowest price tags on all gadget ranging from Apple&Samsung devices, cameras, laptops, drones etc...	07d9e87e47c88000	https://api.twitter.com/1.1/geo/id/07d9e87e47c88000.json	poi	Adebowale House	Adebowale House	NG	Nigeria	NULL	Polygon	[[[3.367216, 6.541851], [3.367216, 6.541851], [3.367216, 6.541851], [3.367216, 6.541851]]]	NULL	NULL	NULL	NULL	en
Wed Jul 08 09:48:29 +0000 2020	1280800918179545089	1280800918179545089	Social distancing is only observed when the camera is on. May the lord see us through. #lockdownextension	False	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	None	None	None	None	None	{'id': '00e55e2b4c491c5f', 'url': 'https://api.twitter.com/1.1/geo/id/00e55e2b4c491c5f.json', 'place_type': 'city', 'name': 'Abuja', 'full_name': 'Abuja, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[7.304554, 8.961887], [7.304554, 9.185441], [7.543634, 9.185441], [7.543634, 8.961887]]]}, 'attributes': {}}	None	1068410047032635393	1068410047032635393	Mazi Emmanuel Eze 🇳🇬	MaziEmmanuelO	Abuja, Nigeria	Special Adviser New Media and Communication Strategy @momahifeanyimhr | Tweets are mine except otherwise stated | Rt=Endorsement | Media Consultant | God lover	00e55e2b4c491c5f	https://api.twitter.com/1.1/geo/id/00e55e2b4c491c5f.json	city	Abuja	Abuja, Nigeria	NG	Nigeria	NULL	Polygon	[[[7.304554, 8.961887], [7.304554, 9.185441], [7.543634, 9.185441], [7.543634, 8.961887]]]	NULL	NULL	NULL	NULL	en
Wed Jul 08 09:31:02 +0000 2020	1280796526986637312	1280796526986637312	Offer extended buy any Apple Macbook laptop and win yourself a free pack of indomitable noodle 😱🔥🔥… https://t.co/ExTDYUYHGr	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	{'id': '07d9e1bdc9086004', 'url': 'https://api.twitter.com/1.1/geo/id/07d9e1bdc9086004.json', 'place_type': 'poi', 'name': 'E-Centre', 'full_name': 'E-Centre', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[3.385638, 6.515891], [3.385638, 6.515891], [3.385638, 6.515891], [3.385638, 6.515891]]]}, 'attributes': {}}	None	1007411386723524609	1007411386723524609	FunziTech Solutions	Oluwafunzi	Lagos, Nigeria	Your one stop shop retailer that provides you the lowest price tags on all gadget ranging from Apple&Samsung devices, cameras, laptops, drones etc...	07d9e1bdc9086004	https://api.twitter.com/1.1/geo/id/07d9e1bdc9086004.json	poi	E-Centre	E-Centre	NG	Nigeria	NULL	Polygon	[[[3.385638, 6.515891], [3.385638, 6.515891], [3.385638, 6.515891], [3.385638, 6.515891]]]	NULL	NULL	NULL	NULL	en
Wed Jul 08 02:37:31 +0000 2020	1280692459987775490	1280692459987775490	I got balloons today🎂🎂🎂  Wishing myself a joyous birthday full of God's amazing blessings. #lockdownextension… https://t.co/hCVl8dmG7G	True	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	None	None	None	None	None	{'id': '01546f6801ce58cd', 'url': 'https://api.twitter.com/1.1/geo/id/01546f6801ce58cd.json', 'place_type': 'city', 'name': 'Uyo', 'full_name': 'Uyo, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[7.861911, 4.971114], [7.861911, 5.071649], [8.003751, 5.071649], [8.003751, 4.971114]]]}, 'attributes': {}}	None	2754692991	2754692991	Nwah Omu (UB)	shanyrex	The land of promise🇳🇬	BIO🙄	01546f6801ce58cd	https://api.twitter.com/1.1/geo/id/01546f6801ce58cd.json	city	Uyo	Uyo, Nigeria	NG	Nigeria	NULL	Polygon	[[[7.861911, 4.971114], [7.861911, 5.071649], [8.003751, 5.071649], [8.003751, 4.971114]]]	NULL	NULL	NULL	NULL	en
Wed Jul 08 00:45:46 +0000 2020	1280664339914121218	1280664339914121218	Just for those thinking we are scam.. it’s a no scam zone baby.follow on ig for more @official_reinefashionplug or… https://t.co/OsDtxwOsWQ	True	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	None	None	None	None	None	{'id': '01eddd9d0dbec2c8', 'url': 'https://api.twitter.com/1.1/geo/id/01eddd9d0dbec2c8.json', 'place_type': 'city', 'name': 'Ikeja', 'full_name': 'Ikeja, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[3.198942, 6.482676], [3.198942, 6.698546], [3.43719, 6.698546], [3.43719, 6.482676]]]}, 'attributes': {}}	None	1185809603436728321	1185809603436728321	REINE	FASHIONPLUG__	Lagos, Nigeria	CEO @ Reine fashion plug kindly Ff on ig @reiinefashionplug deals in male &female fashion items .send a dm to order or Whatsapp	01eddd9d0dbec2c8	https://api.twitter.com/1.1/geo/id/01eddd9d0dbec2c8.json	city	Ikeja	Ikeja, Nigeria	NG	Nigeria	NULL	Polygon	[[[3.198942, 6.482676], [3.198942, 6.698546], [3.43719, 6.698546], [3.43719, 6.482676]]]	NULL	NULL	NULL	NULL	en
Wed Jul 08 00:18:24 +0000 2020	1280657452640370688	1280657452640370688	Something wey no lost them no dey search for am..#thinkaboutit#lockdownextension #tracyzille https://t.co/WSJJDuYC0V	False	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	{'id': '0008cb6457ff0b55', 'url': 'https://api.twitter.com/1.1/geo/id/0008cb6457ff0b55.json', 'place_type': 'city', 'name': 'Port Harcourt', 'full_name': 'Port Harcourt, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[6.938066, 4.73377], [6.938066, 4.91549], [7.124485, 4.91549], [7.124485, 4.73377]]]}, 'attributes': {}}	None	1213184496855474176	1213184496855474176	Richies🇳🇬🌍🌎🌏🏥	EgburonuRichard	World	Humanitarian|Full of Life|CPR, AED Administrator|First Aider Certified By @NHCPS|Care Giver|Social Media|Publicity|Sales Representative|Volunteer #bitcoin	0008cb6457ff0b55	https://api.twitter.com/1.1/geo/id/0008cb6457ff0b55.json	city	Port Harcourt	Port Harcourt, Nigeria	NG	Nigeria	NULL	Polygon	[[[6.938066, 4.73377], [6.938066, 4.91549], [7.124485, 4.91549], [7.124485, 4.73377]]]	NULL	NULL	NULL	NULL	en
Tue Jul 07 21:57:01 +0000 2020	1280621872816807939	1280621872816807939	Kaduna Updates : Of the Construction work ongoing at Kabala Costain Linking to Aliyu makama Road Barnawa, Bridge wo… https://t.co/YZVyvYNHBR	True	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	None	None	None	None	None	{'id': '006c6743642cb09c', 'url': 'https://api.twitter.com/1.1/geo/id/006c6743642cb09c.json', 'place_type': 'city', 'name': 'Kaduna', 'full_name': 'Kaduna, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[7.356623, 10.425262], [7.356623, 10.597228], [7.488022, 10.597228], [7.488022, 10.425262]]]}, 'attributes': {}}	None	288653246	288653246	Samuel James Ubile	SamuelUbile	Kaduna, Nigeria	A Published Freelance Documentary Photographer | Official Photographer to @bluecamelenergy	006c6743642cb09c	https://api.twitter.com/1.1/geo/id/006c6743642cb09c.json	city	Kaduna	Kaduna, Nigeria	NG	Nigeria	NULL	Polygon	[[[7.356623, 10.425262], [7.356623, 10.597228], [7.488022, 10.597228], [7.488022, 10.425262]]]	NULL	NULL	NULL	NULL	en
Tue Jul 07 21:40:14 +0000 2020	1280617648196399105	1280617648196399105	As e day Go😋💯🔥🔥@officialnairam1 #Ronaldo #DIANE #zouma #MilanJuventus #tiktokersareoverparty #kylie… https://t.co/v4FNib732n	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	{'id': '011a942e0a0e8fb2', 'url': 'https://api.twitter.com/1.1/geo/id/011a942e0a0e8fb2.json', 'place_type': 'admin', 'name': 'Lagos', 'full_name': 'Lagos, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.706304, 6.370388], [2.706304, 6.698546], [4.350022, 6.698546], [4.350022, 6.370388]]]}, 'attributes': {}}	None	2368617092	2368617092	Donwizzy Akeke⚪	Donwizzyakeke	Lagos, Nigeria	Dear God I'm on this journey with you❤️Let your Blessings locate me in this 2020🙏🍥Laugh Sure😂🍥 Talk Doctor 🗣️🍥ShowSomeLove🍥International Mad Man🥵	011a942e0a0e8fb2	https://api.twitter.com/1.1/geo/id/011a942e0a0e8fb2.json	admin	Lagos	Lagos, Nigeria	NG	Nigeria	NULL	Polygon	[[[2.706304, 6.370388], [2.706304, 6.698546], [4.350022, 6.698546], [4.350022, 6.370388]]]	NULL	NULL	NULL	NULL	en
Tue Jul 07 21:39:53 +0000 2020	1280617559868481536	1280617559868481536	You will love white angel betta in your tank. Let's build an aquarium for you. #lockdownextension #Magu #Saraki… https://t.co/OUtJBalDrD	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	{'id': '011a942e0a0e8fb2', 'url': 'https://api.twitter.com/1.1/geo/id/011a942e0a0e8fb2.json', 'place_type': 'admin', 'name': 'Lagos', 'full_name': 'Lagos, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.706304, 6.370388], [2.706304, 6.698546], [4.350022, 6.698546], [4.350022, 6.370388]]]}, 'attributes': {}}	None	541907164	541907164	Duke of Aquarium🐬	FishwayConsult	Victoria island	Founder, Fishway Resources Limited||An Entrepreneur||Aquaculturist|| digital marketer||nutritionist|| lover of nature||Aquarist||Traveller||Manchester united❤	011a942e0a0e8fb2	https://api.twitter.com/1.1/geo/id/011a942e0a0e8fb2.json	admin	Lagos	Lagos, Nigeria	NG	Nigeria	NULL	Polygon	[[[2.706304, 6.370388], [2.706304, 6.698546], [4.350022, 6.698546], [4.350022, 6.370388]]]	NULL	NULL	NULL	NULL	en
