Sat Aug 08 18:26:06 +0000 2020	1292165202956386304	1292165202956386304	Former Ogun State Senator, Buruji Kashamu Dies Of Covid-19 ComplicationsLAGOS (GVE) - Buruji Kashamu, a former se… https://t.co/rMaF4HyeQC	True	<a href="https://www.blog2social.com" rel="nofollow">Blog2Social APP</a>	None	None	None	None	None	None	None	None	None	399113285	399113285	Global Village Extra	globalextra	Sugar Land, Texas	An International online magazine featuring people, entertainment, politics, health, sports, fashion, style and more!	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Sat Aug 08 07:34:45 +0000 2020	1292001286699745280	1292001286699745280	The Nigeria Centre for Disease Control (NCDC) has announced 443 new cases of the coronavirus (COVID-19) in the coun… https://t.co/eaETW0sKDl	True	<a href="https://www.echobox.com" rel="nofollow">Echobox</a>	None	None	None	None	None	None	None	None	None	57320024	57320024	The Guardian Nigeria	GuardianNigeria	Nigeria	Independent journalism since 1983.WhatsApp - +2348136370421Follow our entertainment and lifestyle supplement @GuardianNigeria	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Fri Aug 07 21:33:01 +0000 2020	1291849856298909697	1291849856298909697	Vice President, Yemi Osinbajo, on Thursday, met with pharmaceutical companies regarding a COVID-19 vaccine.… https://t.co/KL3boudjV1	True	<a href="https://www.blog2social.com" rel="nofollow">Blog2Social APP</a>	None	None	None	None	None	None	None	None	None	4579619597	4579619597	Giftedminds	giftedmindswrit	Nigeria	Researchers, Copywriters, Creative Writers, Editors, Publishers	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Thu Aug 06 19:32:23 +0000 2020	1291457109071200256	1291457109071200256	Coronavirus palava story animationSee video:https://t.co/hUvFu5wXlQSee full dialogue:https://t.co/Bm9bZvt3Dk… https://t.co/2uiKEy12aT	True	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	None	None	None	None	None	None	None	None	None	2750153715	2750153715	kehinde Adepegba	kadepe200	Ikorodu, Lagos	Artist, Art Historian, Bi-lingual Author, translator &  Lecturer, Dept. of Art & Ind. Design, Lagos State Polytechnic, lkorodu. adepe200us@yahoo.com	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Wed Aug 05 18:26:03 +0000 2020	1291078027959558146	1291078027959558146	Nigeria’s COVID-19 total cases have now reached 44,433 after the Nigeria Centre for Disease Control (NCDC) announce… https://t.co/l0wG6zRI18	True	<a href="https://www.echobox.com" rel="nofollow">Echobox</a>	None	None	None	None	None	None	None	None	None	57320024	57320024	The Guardian Nigeria	GuardianNigeria	Nigeria	Independent journalism since 1983.WhatsApp - +2348136370421Follow our entertainment and lifestyle supplement @GuardianNigeria	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Wed Aug 05 12:55:29 +0000 2020	1290994838045962242	1290994838045962242	President Muhammadu Buhari has assured that Nigeria, Africa and the world will overcome the coronavirus disease (CO… https://t.co/NZXkkgg228	True	<a href="https://www.echobox.com" rel="nofollow">Echobox</a>	None	None	None	None	None	None	None	None	None	57320024	57320024	The Guardian Nigeria	GuardianNigeria	Nigeria	Independent journalism since 1983.WhatsApp - +2348136370421Follow our entertainment and lifestyle supplement @GuardianNigeria	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Mon Aug 03 06:47:31 +0000 2020	1290177461221654528	1290177461221654528	It is the start of a new week. Let's continue to remain positive about #CoronaVirusInNigeria . Together we can over… https://t.co/qYaOp1wxgF	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	1267734248208896002	1267734248208896002	Luminous Inverters (NIGERIA)	luminousinvert3	old account suspended 	to be the best renewable energy ( inverters, batteries, solar panels, solar street light, etc) in the world.  07034498318, 08181115955.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Sat Aug 01 17:31:18 +0000 2020	1289614696321036289	1289614696321036289	Lagos To Re-open Churches and Mosques#Coronavirusinnigeria https://t.co/Cd6W4Y5ZI4	False	<a href="http://publicize.wp.com/" rel="nofollow">WordPress.com</a>	None	None	None	None	None	None	None	None	None	1202139411422613504	1202139411422613504	Aspheric News	AsphericNews	ABUJA, NIGERIA	Get Breaking and Detailed News Updates on your timeline!Follows us and we will follow you asap!	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Fri Jul 31 23:28:56 +0000 2020	1289342312179367936	1289342312179367936	Worldwide coronavirus cases surpassed 17 million late Wednesday, just hours before the six-month anniversary of the… https://t.co/URN3yS27rf	True	<a href="https://www.blog2social.com" rel="nofollow">Blog2Social APP</a>	None	None	None	None	None	None	None	None	None	4579619597	4579619597	Giftedminds	giftedmindswrit	Nigeria	Researchers, Copywriters, Creative Writers, Editors, Publishers	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Mon Jul 27 21:49:10 +0000 2020	1287867653760016387	1287867653760016387	The Nigerian Government on Monday announced that secondary schools will reopen for students in exit classes from Tu… https://t.co/bnBzeaS6yS	True	<a href="https://www.nonli.com" rel="nofollow">Nonli</a>	None	None	None	None	None	None	None	None	None	1265270395516727297	1265270395516727297	H24 News Nigeria	h24news_ng	Lagos, Nigeria	Subscribe to H24 News Nigeria on Twitter to never miss the top news from the national media on economy, politics, sports, and more.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Mon Jul 27 18:54:31 +0000 2020	1287823700956332033	1287823700956332033	#COVID19#Coronavirus#COVID19Nigeria#CoronavirusInNigeria#BREAKING: FG Extends Phase Two Of Eased Coronavirus Lo… https://t.co/2O0CSNZTYz	True	<a href="http://publicize.wp.com/" rel="nofollow">WordPress.com</a>	None	None	None	None	None	None	None	None	None	1230706794806140929	1230706794806140929	NewsOne Nigeria	NewsOneNG	Nigeria	http://Newsoneng.com is a digital news media in Nigeria. We deliver news just the way you love it.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Sun Jul 26 18:50:03 +0000 2020	1287460188228923397	1287460188228923397	What will the impact of Covid19 be on Nigeria’s economy? #CoronavirusinNigeriahttps://t.co/EzbXS0VZgO	False	<a href="https://www.hootsuite.com" rel="nofollow">Hootsuite Inc.</a>	None	None	None	None	None	None	None	None	None	2857405981	2857405981	Stears Business	StearsBusiness	Nigeria	Analysis and deep journalism for curious readers who value data on Africa. Join the Stears Community: https://www.stearsng.com	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Sat Jul 25 23:29:43 +0000 2020	1287168181203697664	1287168181203697664	#COVID19#Coronavirus#COVID19Nigeria#CoronavirusInNigeria#NCDC Confirms New 438 Cases Of Coronavirus In #Nigeria… https://t.co/2w25XqWJW3	True	<a href="http://publicize.wp.com/" rel="nofollow">WordPress.com</a>	None	None	None	None	None	None	None	None	None	1230706794806140929	1230706794806140929	NewsOne Nigeria	NewsOneNG	Nigeria	http://Newsoneng.com is a digital news media in Nigeria. We deliver news just the way you love it.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Thu Jul 23 14:03:37 +0000 2020	1286300940912427008	1286300940912427008	COVID-19 which sprung up in the year 2019 in a town in China has gone around the world. Coronavirus has long been d… https://t.co/bdlNzbek06	True	<a href="https://www.blog2social.com" rel="nofollow">Blog2Social APP</a>	None	None	None	None	None	None	None	None	None	4579619597	4579619597	Giftedminds	giftedmindswrit	Nigeria	Researchers, Copywriters, Creative Writers, Editors, Publishers	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Wed Jul 22 04:59:56 +0000 2020	1285801732447055874	1285801732447055874	#COVID19#Coronavirus#COVID19Nigeria#CoronavirusInNigeria#NCDC Confirms New 576 Cases Of Coronavirus In Nigeria… https://t.co/MyzK4hkDp0	True	<a href="http://publicize.wp.com/" rel="nofollow">WordPress.com</a>	None	None	None	None	None	None	None	None	None	1230706794806140929	1230706794806140929	NewsOne Nigeria	NewsOneNG	Nigeria	http://Newsoneng.com is a digital news media in Nigeria. We deliver news just the way you love it.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Mon Jul 20 19:57:05 +0000 2020	1285302730320424962	1285302730320424962	“The ‘I don’t care’ attitude of members of the public is largely responsible for the increasing number of cases bei… https://t.co/zLHY6rUmA1	True	<a href="https://www.echobox.com" rel="nofollow">Echobox</a>	None	None	None	None	None	None	None	None	None	57320024	57320024	The Guardian Nigeria	GuardianNigeria	Nigeria	Independent journalism since 1983.WhatsApp - +2348136370421Follow our entertainment and lifestyle supplement @GuardianNigeria	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Sun Jul 19 03:16:41 +0000 2020	1284688583799046145	1284688583799046145	#WASSCE#COVID19#Coronavirus#COVID19Nigeria#CoronavirusInNigeria#SchoolReopeningWAEC Shifts WASSCE 2020 Over C… https://t.co/71AaCEWW7i	True	<a href="http://publicize.wp.com/" rel="nofollow">WordPress.com</a>	None	None	None	None	None	None	None	None	None	1230706794806140929	1230706794806140929	NewsOne Nigeria	NewsOneNG	Nigeria	http://Newsoneng.com is a digital news media in Nigeria. We deliver news just the way you love it.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	nl
Sat Jul 18 23:29:28 +0000 2020	1284631404005990402	1284631404005990402	#COVID19#Coronavirus#COVID19Nigeria#CoronavirusInNigeria#Nigeria Records 653 Coronavirus Cases, See Breakdown F… https://t.co/jZiHPMnIKz	True	<a href="http://publicize.wp.com/" rel="nofollow">WordPress.com</a>	None	None	None	None	None	None	None	None	None	1230706794806140929	1230706794806140929	NewsOne Nigeria	NewsOneNG	Nigeria	http://Newsoneng.com is a digital news media in Nigeria. We deliver news just the way you love it.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Sat Jul 18 04:11:24 +0000 2020	1284339966022168576	1284339966022168576	Beware of Scammers offering job opening amid #CoronaVirusInNigeria https://t.co/eU0L1tp5Jn	False	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	400446235	400446235	Rotarian TM. Akeem Gbadamosi	AkeemGbada	Lagos,Nigeria	MSc Industrial Relations & HRM.HR Academia| IR&HRM Consulting |Social Crusader| Blogger | Philanthropist| Human Right Activist l Data Scientist l Health Fellow	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Fri Jul 17 23:47:55 +0000 2020	1284273658530127872	1284273658530127872	#COVID19#Coronavirus#COVID19Nigeria#CoronavirusInNigeria#Nigeria Records 600 Coronavirus Cases, See Breakdown F… https://t.co/UnlTaZYnzm	True	<a href="http://publicize.wp.com/" rel="nofollow">WordPress.com</a>	None	None	None	None	None	None	None	None	None	1230706794806140929	1230706794806140929	NewsOne Nigeria	NewsOneNG	Nigeria	http://Newsoneng.com is a digital news media in Nigeria. We deliver news just the way you love it.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Fri Jul 17 11:17:39 +0000 2020	1284084846252392453	1284084846252392453	FG To Prosecute Unruly VIP Passengers At AirportsLAGOS (GVE) - Hadi Sirika, the minister of aviation, says the la… https://t.co/WgoDPzBTdl	True	<a href="https://www.blog2social.com" rel="nofollow">Blog2Social APP</a>	None	None	None	None	None	None	None	None	None	399113285	399113285	Global Village Extra	globalextra	Sugar Land, Texas	An International online magazine featuring people, entertainment, politics, health, sports, fashion, style and more!	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Thu Jul 16 09:22:21 +0000 2020	1283693444066574336	1283693444066574336	The Nigeria Centre for Disease Control (NCDC) has announced 643 new COVID-19 cases in the country as total infectio… https://t.co/zQIWXDxdSB	True	<a href="https://www.echobox.com" rel="nofollow">Echobox</a>	None	None	None	None	None	None	None	None	None	57320024	57320024	The Guardian Nigeria	GuardianNigeria	Nigeria	Independent journalism since 1983.WhatsApp - +2348136370421Follow our entertainment and lifestyle supplement @GuardianNigeria	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
